id,inflo_chnl_id,type,reg_dts,value,intent_id
19595415,7c0e8b183c8f,RESPONSE,2026-05-03 00:26:50.392148 +00:00,"{""type"":""INTRO_MESG"",""content"":[{""type"":""text"",""value"":""안녕하세요 고객님! EM연수점입니다.\n영업시간: 10:00~23:00\n휴점일: 5/10(일), 5/24(일), 6/14(일), 6/28(일) 입니다.\n무엇을 도와드릴까요?""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""상품"",""value"":""1/5"",""data"":null,""sessionId"":""fce91480-6215-4e1b-b040-53c47b881d99"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""행사"",""value"":""13/4"",""data"":null,""sessionId"":""fce91480-6215-4e1b-b040-53c47b881d99"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""매장안내"",""value"":""26/3"",""data"":null,""sessionId"":""fce91480-6215-4e1b-b040-53c47b881d99"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""교환/환불"",""value"":""41/6"",""data"":null,""sessionId"":""fce91480-6215-4e1b-b040-53c47b881d99"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""계산"",""value"":""50/2"",""data"":null,""sessionId"":""fce91480-6215-4e1b-b040-53c47b881d99"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""주차"",""value"":""60/4"",""data"":null,""sessionId"":""fce91480-6215-4e1b-b040-53c47b881d99"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""상품권"",""value"":""67/4"",""data"":null,""sessionId"":""fce91480-6215-4e1b-b040-53c47b881d99"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""이마티콘"",""value"":""85/4"",""data"":null,""sessionId"":""fce91480-6215-4e1b-b040-53c47b881d99"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""포인트"",""value"":""90/2"",""data"":null,""sessionId"":""fce91480-6215-4e1b-b040-53c47b881d99"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""쿠폰"",""value"":""105/5"",""data"":null,""sessionId"":""fce91480-6215-4e1b-b040-53c47b881d99"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""와인그랩"",""value"":""186/4"",""data"":null,""sessionId"":""fce91480-6215-4e1b-b040-53c47b881d99"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""오더픽"",""value"":""150/4"",""data"":null,""sessionId"":""fce91480-6215-4e1b-b040-53c47b881d99"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""디지털그랩"",""value"":""203/4"",""data"":null,""sessionId"":""fce91480-6215-4e1b-b040-53c47b881d99"",""badge"":null}]}]}]}",
19595416,b9dffc393b62,RESPONSE,2026-05-03 00:26:51.395450 +00:00,"{""type"":""BOT"",""content"":[{""type"":""card"",""value"":[{""type"":""text"",""value"":""원하는 답변을 선택해 주세요.""},{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""상품권 환불"",""value"":""1044/0"",""data"":null,""sessionId"":null,""badge"":null},{""action"":""dialogFlowButton"",""label"":""리콜 대상 상품 확인 및 처리방법"",""value"":""1129/0"",""data"":null,""sessionId"":null,""badge"":null},{""action"":""dialogFlowButton"",""label"":""SSG.COM 관련 문의"",""value"":""1142/0"",""data"":null,""sessionId"":null,""badge"":null}]}]}]}","{1044,1129,1142}"
19595417,b9dffc393b62,REQUEST,2026-05-03 00:26:56.524624 +00:00,"{""type"":""DIALOG_FLOW_EVENT"",""message"":""SSG.COM 관련 문의"",""value"":""1142/0"",""sessionId"":""null""}",
19595418,b9dffc393b62,RESPONSE,2026-05-03 00:26:56.530374 +00:00,"{""type"":""BOT"",""content"":[{""type"":""card"",""value"":[{""type"":""text"",""value"":""SSG.COM 관련 내용은 대표번호 1577-3419로 문의 바랍니다.\n온라인몰과 오프라인 매장은 운영 주체가 달라 가격 및 행사 내용이 상이할 수 있습니다""},{""type"":""buttons"",""value"":[{""action"":""phone"",""label"":""전화연결"",""value"":""1577-3419"",""data"":null,""sessionId"":null,""badge"":null}]}]}],""quickReplies"":[{""action"":""dialogFlowButton"",""label"":""처음으로"",""value"":""Z9999.Default"",""data"":null,""sessionId"":""null"",""badge"":null}]}",
19595419,77e4f041eb9f,REQUEST,2026-05-03 00:27:29.460591 +00:00,"{""type"":""GREET_RESPOND_NORMAL"",""message"":""""}",
19595420,77e4f041eb9f,RESPONSE,2026-05-03 00:27:29.489550 +00:00,"{""type"":""INTRO_MESG"",""content"":[{""type"":""text"",""value"":""안녕하세요 고객님! EM서수원점입니다.\n영업시간: 10:00~23:00\n휴점일: 5/10(일), 5/24(일) 입니다.\n무엇을 도와드릴까요?""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""상품"",""value"":""1/5"",""data"":null,""sessionId"":""43f60583-039c-4e18-a588-44504dba760b"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""행사"",""value"":""13/4"",""data"":null,""sessionId"":""43f60583-039c-4e18-a588-44504dba760b"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""매장안내"",""value"":""26/3"",""data"":null,""sessionId"":""43f60583-039c-4e18-a588-44504dba760b"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""교환/환불"",""value"":""41/6"",""data"":null,""sessionId"":""43f60583-039c-4e18-a588-44504dba760b"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""계산"",""value"":""50/2"",""data"":null,""sessionId"":""43f60583-039c-4e18-a588-44504dba760b"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""주차"",""value"":""60/4"",""data"":null,""sessionId"":""43f60583-039c-4e18-a588-44504dba760b"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""상품권"",""value"":""67/4"",""data"":null,""sessionId"":""43f60583-039c-4e18-a588-44504dba760b"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""이마티콘"",""value"":""85/4"",""data"":null,""sessionId"":""43f60583-039c-4e18-a588-44504dba760b"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""포인트"",""value"":""90/2"",""data"":null,""sessionId"":""43f60583-039c-4e18-a588-44504dba760b"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""쿠폰"",""value"":""105/5"",""data"":null,""sessionId"":""43f60583-039c-4e18-a588-44504dba760b"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""와인그랩"",""value"":""186/4"",""data"":null,""sessionId"":""43f60583-039c-4e18-a588-44504dba760b"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""오더픽"",""value"":""150/4"",""data"":null,""sessionId"":""43f60583-039c-4e18-a588-44504dba760b"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""디지털그랩"",""value"":""203/4"",""data"":null,""sessionId"":""43f60583-039c-4e18-a588-44504dba760b"",""badge"":null}]}]}]}",
19595421,9dcd42d8b724,REQUEST,2026-05-03 00:27:49.553863 +00:00,"{""type"":""GREET_RESPOND_NORMAL"",""message"":""""}",
19595422,9dcd42d8b724,RESPONSE,2026-05-03 00:27:49.583316 +00:00,"{""type"":""INTRO_MESG"",""content"":[{""type"":""text"",""value"":""안녕하세요 고객님! EM양주점입니다.\n영업시간: 10:00~22:00\n휴점일: 5/13(수), 5/27(수), 6/10(수), 6/24(수) 입니다.\n무엇을 도와드릴까요?""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""상품"",""value"":""1/5"",""data"":null,""sessionId"":""33a0ac2c-f454-4034-a234-83fdd73d2e1e"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""행사"",""value"":""13/4"",""data"":null,""sessionId"":""33a0ac2c-f454-4034-a234-83fdd73d2e1e"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""매장안내"",""value"":""26/3"",""data"":null,""sessionId"":""33a0ac2c-f454-4034-a234-83fdd73d2e1e"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""교환/환불"",""value"":""41/6"",""data"":null,""sessionId"":""33a0ac2c-f454-4034-a234-83fdd73d2e1e"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""계산"",""value"":""50/2"",""data"":null,""sessionId"":""33a0ac2c-f454-4034-a234-83fdd73d2e1e"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""주차"",""value"":""60/4"",""data"":null,""sessionId"":""33a0ac2c-f454-4034-a234-83fdd73d2e1e"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""상품권"",""value"":""67/4"",""data"":null,""sessionId"":""33a0ac2c-f454-4034-a234-83fdd73d2e1e"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""이마티콘"",""value"":""85/4"",""data"":null,""sessionId"":""33a0ac2c-f454-4034-a234-83fdd73d2e1e"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""포인트"",""value"":""90/2"",""data"":null,""sessionId"":""33a0ac2c-f454-4034-a234-83fdd73d2e1e"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""쿠폰"",""value"":""105/5"",""data"":null,""sessionId"":""33a0ac2c-f454-4034-a234-83fdd73d2e1e"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""와인그랩"",""value"":""186/4"",""data"":null,""sessionId"":""33a0ac2c-f454-4034-a234-83fdd73d2e1e"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""오더픽"",""value"":""150/4"",""data"":null,""sessionId"":""33a0ac2c-f454-4034-a234-83fdd73d2e1e"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""디지털그랩"",""value"":""203/4"",""data"":null,""sessionId"":""33a0ac2c-f454-4034-a234-83fdd73d2e1e"",""badge"":null}]}]}]}",
19595423,565337e3c2b4,REQUEST,2026-05-03 00:27:54.407116 +00:00,"{""type"":""GREET_RESPOND_NORMAL"",""message"":""""}",
19595424,565337e3c2b4,RESPONSE,2026-05-03 00:27:54.431949 +00:00,"{""type"":""INTRO_MESG"",""content"":[{""type"":""text"",""value"":""안녕하세요 고객님! TR월평점입니다.\n영업시간: 10:00~23:00\n휴점일: 5/10(일), 5/24(일), 6/14(일), 6/28(일) 입니다.\n무엇을 도와드릴까요?""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""상품"",""value"":""1001/4"",""data"":null,""sessionId"":""c8eda066-b3e2-4fc0-b51f-a8df1e6a59e1"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""행사"",""value"":""1013/3"",""data"":null,""sessionId"":""c8eda066-b3e2-4fc0-b51f-a8df1e6a59e1"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""매장안내"",""value"":""1026/3"",""data"":null,""sessionId"":""c8eda066-b3e2-4fc0-b51f-a8df1e6a59e1"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""교환/환불"",""value"":""1041/6"",""data"":null,""sessionId"":""c8eda066-b3e2-4fc0-b51f-a8df1e6a59e1"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""계산"",""value"":""1050/2"",""data"":null,""sessionId"":""c8eda066-b3e2-4fc0-b51f-a8df1e6a59e1"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""주차"",""value"":""1060/4"",""data"":null,""sessionId"":""c8eda066-b3e2-4fc0-b51f-a8df1e6a59e1"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""상품권"",""value"":""1067/4"",""data"":null,""sessionId"":""c8eda066-b3e2-4fc0-b51f-a8df1e6a59e1"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""이마티콘"",""value"":""1085/4"",""data"":null,""sessionId"":""c8eda066-b3e2-4fc0-b51f-a8df1e6a59e1"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""포인트"",""value"":""1090/2"",""data"":null,""sessionId"":""c8eda066-b3e2-4fc0-b51f-a8df1e6a59e1"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""쿠폰"",""value"":""1105/5"",""data"":null,""sessionId"":""c8eda066-b3e2-4fc0-b51f-a8df1e6a59e1"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""트레이더스 클럽"",""value"":""1900/3"",""data"":null,""sessionId"":""c8eda066-b3e2-4fc0-b51f-a8df1e6a59e1"",""badge"":null}]}]}]}",
19595425,9dcd42d8b724,REQUEST,2026-05-03 00:28:04.622789 +00:00,데코라인 전화번호,
19595426,9dcd42d8b724,RESPONSE,2026-05-03 00:28:04.847443 +00:00,"{""type"":""BOT"",""content"":[{""type"":""text"",""value"":""문의해주신 시설물은 아래와 같이 운영되고 있습니다.  전화연결을 원하시면 통화버튼을 누르시면 바로 연결됩니다.""},{""type"":""card"",""value"":[{""type"":""text"",""value"":""[데코라인(가구)(소비쿠폰 사용불가)]\n- 위치: 2F\n- 운영시간: 10:00~22:00\n""},{""type"":""buttons"",""value"":[{""action"":""phone"",""label"":""데코라인(가구)(소비쿠폰 사용불가)"",""value"":""010-7427-5421"",""data"":null,""sessionId"":null,""badge"":null}]}]},{""type"":""card"",""value"":[{""type"":""text"",""value"":""점포별 입점 매장 정보는 이마트앱 또는 홈페이지에서 확인하실 수 있습니다.\n하단 점포안내 버튼을 누르시면 해당 점포의 상세 화면으로 이동합니다.\n \n또는, 이렇게 검색해보세요:\n\""000 전화번호 알려줘\""""},{""type"":""buttons"",""value"":[{""action"":""webLink"",""label"":""점포안내"",""value"":""https://emartapp.emart.com/branch/view.do?id=1055&mallGbn=E"",""data"":null,""sessionId"":null,""badge"":null}]}]}]}",{31}
19595427,ac03a20aceb7,REQUEST,2026-05-03 00:30:33.356587 +00:00,"{""type"":""GREET_RESPOND_NORMAL"",""message"":""""}",
19595428,ac03a20aceb7,RESPONSE,2026-05-03 00:30:33.384355 +00:00,"{""type"":""INTRO_MESG"",""content"":[{""type"":""text"",""value"":""안녕하세요 고객님! EM안산고잔점입니다.\n영업시간: 10:00~23:00\n휴점일: 5/10(일), 5/24(일), 6/10(수), 6/28(일) 입니다.\n무엇을 도와드릴까요?""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""상품"",""value"":""1/5"",""data"":null,""sessionId"":""02f41b55-3574-43bf-a68a-f7adbffabec8"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""행사"",""value"":""13/4"",""data"":null,""sessionId"":""02f41b55-3574-43bf-a68a-f7adbffabec8"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""매장안내"",""value"":""26/3"",""data"":null,""sessionId"":""02f41b55-3574-43bf-a68a-f7adbffabec8"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""교환/환불"",""value"":""41/6"",""data"":null,""sessionId"":""02f41b55-3574-43bf-a68a-f7adbffabec8"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""계산"",""value"":""50/2"",""data"":null,""sessionId"":""02f41b55-3574-43bf-a68a-f7adbffabec8"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""주차"",""value"":""60/4"",""data"":null,""sessionId"":""02f41b55-3574-43bf-a68a-f7adbffabec8"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""상품권"",""value"":""67/4"",""data"":null,""sessionId"":""02f41b55-3574-43bf-a68a-f7adbffabec8"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""이마티콘"",""value"":""85/4"",""data"":null,""sessionId"":""02f41b55-3574-43bf-a68a-f7adbffabec8"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""포인트"",""value"":""90/2"",""data"":null,""sessionId"":""02f41b55-3574-43bf-a68a-f7adbffabec8"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""쿠폰"",""value"":""105/5"",""data"":null,""sessionId"":""02f41b55-3574-43bf-a68a-f7adbffabec8"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""와인그랩"",""value"":""186/4"",""data"":null,""sessionId"":""02f41b55-3574-43bf-a68a-f7adbffabec8"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""오더픽"",""value"":""150/4"",""data"":null,""sessionId"":""02f41b55-3574-43bf-a68a-f7adbffabec8"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""디지털그랩"",""value"":""203/4"",""data"":null,""sessionId"":""02f41b55-3574-43bf-a68a-f7adbffabec8"",""badge"":null}]}]}]}",
19595429,754711966db7,REQUEST,2026-05-03 00:31:09.952435 +00:00,"{""type"":""GREET_RESPOND_NORMAL"",""message"":""""}",
19595430,754711966db7,RESPONSE,2026-05-03 00:31:09.977673 +00:00,"{""type"":""INTRO_MESG"",""content"":[{""type"":""text"",""value"":""안녕하세요 고객님! EM청주점입니다.\n영업시간: 10:00~22:00\n휴점일: 5/13(수), 5/27(수), 6/10(수), 6/24(수) 입니다.\n무엇을 도와드릴까요?""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""상품"",""value"":""1/5"",""data"":null,""sessionId"":""57c33969-2083-4be5-ad1b-eb8d3a5c84ff"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""행사"",""value"":""13/4"",""data"":null,""sessionId"":""57c33969-2083-4be5-ad1b-eb8d3a5c84ff"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""매장안내"",""value"":""26/3"",""data"":null,""sessionId"":""57c33969-2083-4be5-ad1b-eb8d3a5c84ff"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""교환/환불"",""value"":""41/6"",""data"":null,""sessionId"":""57c33969-2083-4be5-ad1b-eb8d3a5c84ff"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""계산"",""value"":""50/2"",""data"":null,""sessionId"":""57c33969-2083-4be5-ad1b-eb8d3a5c84ff"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""주차"",""value"":""60/4"",""data"":null,""sessionId"":""57c33969-2083-4be5-ad1b-eb8d3a5c84ff"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""상품권"",""value"":""67/4"",""data"":null,""sessionId"":""57c33969-2083-4be5-ad1b-eb8d3a5c84ff"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""이마티콘"",""value"":""85/4"",""data"":null,""sessionId"":""57c33969-2083-4be5-ad1b-eb8d3a5c84ff"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""포인트"",""value"":""90/2"",""data"":null,""sessionId"":""57c33969-2083-4be5-ad1b-eb8d3a5c84ff"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""쿠폰"",""value"":""105/5"",""data"":null,""sessionId"":""57c33969-2083-4be5-ad1b-eb8d3a5c84ff"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""와인그랩"",""value"":""186/4"",""data"":null,""sessionId"":""57c33969-2083-4be5-ad1b-eb8d3a5c84ff"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""오더픽"",""value"":""150/4"",""data"":null,""sessionId"":""57c33969-2083-4be5-ad1b-eb8d3a5c84ff"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""디지털그랩"",""value"":""203/4"",""data"":null,""sessionId"":""57c33969-2083-4be5-ad1b-eb8d3a5c84ff"",""badge"":null}]}]}]}",
19595431,e9456409e333,REQUEST,2026-05-03 00:31:15.124466 +00:00,"{""type"":""GREET_RESPOND_NORMAL"",""message"":""""}",
19595432,e9456409e333,RESPONSE,2026-05-03 00:31:15.145567 +00:00,"{""type"":""INTRO_MESG"",""content"":[{""type"":""text"",""value"":""안녕하세요 고객님! EM이천점입니다.\n영업시간: 10:00~23:00\n휴점일: 5/10(일), 5/24(일), 6/14(일), 6/28(일) 입니다.\n무엇을 도와드릴까요?""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""상품"",""value"":""1/5"",""data"":null,""sessionId"":""f3ce1a35-d20f-4ff9-9448-b5d1cae073f3"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""행사"",""value"":""13/4"",""data"":null,""sessionId"":""f3ce1a35-d20f-4ff9-9448-b5d1cae073f3"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""매장안내"",""value"":""26/3"",""data"":null,""sessionId"":""f3ce1a35-d20f-4ff9-9448-b5d1cae073f3"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""교환/환불"",""value"":""41/6"",""data"":null,""sessionId"":""f3ce1a35-d20f-4ff9-9448-b5d1cae073f3"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""계산"",""value"":""50/2"",""data"":null,""sessionId"":""f3ce1a35-d20f-4ff9-9448-b5d1cae073f3"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""주차"",""value"":""60/4"",""data"":null,""sessionId"":""f3ce1a35-d20f-4ff9-9448-b5d1cae073f3"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""상품권"",""value"":""67/4"",""data"":null,""sessionId"":""f3ce1a35-d20f-4ff9-9448-b5d1cae073f3"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""이마티콘"",""value"":""85/4"",""data"":null,""sessionId"":""f3ce1a35-d20f-4ff9-9448-b5d1cae073f3"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""포인트"",""value"":""90/2"",""data"":null,""sessionId"":""f3ce1a35-d20f-4ff9-9448-b5d1cae073f3"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""쿠폰"",""value"":""105/5"",""data"":null,""sessionId"":""f3ce1a35-d20f-4ff9-9448-b5d1cae073f3"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""와인그랩"",""value"":""186/4"",""data"":null,""sessionId"":""f3ce1a35-d20f-4ff9-9448-b5d1cae073f3"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""오더픽"",""value"":""150/4"",""data"":null,""sessionId"":""f3ce1a35-d20f-4ff9-9448-b5d1cae073f3"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""디지털그랩"",""value"":""203/4"",""data"":null,""sessionId"":""f3ce1a35-d20f-4ff9-9448-b5d1cae073f3"",""badge"":null}]}]}]}",
